"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SE3","10.08.2024 17:00 - 10.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","876","n/e","5444","242","n/e","340","n/e","n/e","2666"
"BZN|SE3","10.08.2024 18:00 - 10.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","857","n/e","5447","212","n/e","176","n/e","n/e","2662"
"BZN|SE3","10.08.2024 19:00 - 10.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","842","n/e","5446","163","n/e","56","n/e","n/e","2614"
"BZN|SE3","10.08.2024 20:00 - 10.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","n/e","5446","145","n/e","5","n/e","n/e","2563"
"BZN|SE3","10.08.2024 21:00 - 10.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","n/e","5451","145","n/e","1","n/e","n/e","2566"
"BZN|SE3","10.08.2024 22:00 - 10.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","n/e","5454","146","n/e","0","n/e","n/e","2553"
"BZN|SE3","10.08.2024 23:00 - 11.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","784","n/e","5455","148","n/e","0","n/e","n/e","2527"
"BZN|SE3","11.08.2024 00:00 - 11.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","757","n/e","5488","145","n/e","0","n/e","n/e","2382"
"BZN|SE3","11.08.2024 01:00 - 11.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","757","n/e","5489","146","n/e","0","n/e","n/e","2422"
"BZN|SE3","11.08.2024 02:00 - 11.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","758","n/e","5490","147","n/e","0","n/e","n/e","2387"
"BZN|SE3","11.08.2024 03:00 - 11.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","766","n/e","5490","152","n/e","0","n/e","n/e","2345"
"BZN|SE3","11.08.2024 04:00 - 11.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","756","n/e","5489","156","n/e","0","n/e","n/e","2291"
"BZN|SE3","11.08.2024 05:00 - 11.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","755","n/e","5489","161","n/e","4","n/e","n/e","2206"
"BZN|SE3","11.08.2024 06:00 - 11.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","762","n/e","5491","178","n/e","38","n/e","n/e","2117"
"BZN|SE3","11.08.2024 07:00 - 11.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","788","n/e","5491","215","n/e","144","n/e","n/e","2042"
"BZN|SE3","11.08.2024 08:00 - 11.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","818","n/e","5492","271","n/e","311","n/e","n/e","1938"
"BZN|SE3","11.08.2024 09:00 - 11.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","845","n/e","5492","340","n/e","513","n/e","n/e","1872"
"BZN|SE3","11.08.2024 10:00 - 11.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","722","n/e","5492","402","n/e","701","n/e","n/e","1619"
"BZN|SE3","11.08.2024 11:00 - 11.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","737","n/e","5491","418","n/e","845","n/e","n/e","1483"
"BZN|SE3","11.08.2024 12:00 - 11.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","768","n/e","5490","441","n/e","898","n/e","n/e","1276"
"BZN|SE3","11.08.2024 13:00 - 11.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","763","n/e","5488","437","n/e","895","n/e","n/e","1240"
"BZN|SE3","11.08.2024 14:00 - 11.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","759","n/e","5488","419","n/e","837","n/e","n/e","1173"
"BZN|SE3","11.08.2024 15:00 - 11.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","744","n/e","5487","380","n/e","732","n/e","n/e","1251"
"BZN|SE3","11.08.2024 16:00 - 11.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","733","n/e","5486","318","n/e","576","n/e","n/e","1472"
"BZN|SE3","11.08.2024 17:00 - 11.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","863","n/e","5478","241","n/e","380","n/e","n/e","1469"
"BZN|SE3","11.08.2024 18:00 - 11.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","864","n/e","5480","199","n/e","194","n/e","n/e","1451"
"BZN|SE3","11.08.2024 19:00 - 11.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852","n/e","5483","153","n/e","63","n/e","n/e","1366"
"BZN|SE3","11.08.2024 20:00 - 11.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","843","n/e","5483","129","n/e","8","n/e","n/e","1344"
"BZN|SE3","11.08.2024 21:00 - 11.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","842","n/e","5486","128","n/e","0","n/e","n/e","1384"
"BZN|SE3","11.08.2024 22:00 - 11.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","841","n/e","5485","128","n/e","0","n/e","n/e","1407"
"BZN|SE3","11.08.2024 23:00 - 12.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","n/e","5486","128","n/e","0","n/e","n/e","1422"
"BZN|SE3","12.08.2024 00:00 - 12.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","n/e","5608","127","n/e","0","n/e","n/e","1460"
"BZN|SE3","12.08.2024 01:00 - 12.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","n/e","5701","128","n/e","0","n/e","n/e","1400"
"BZN|SE3","12.08.2024 02:00 - 12.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","837","n/e","5701","129","n/e","0","n/e","n/e","1325"
"BZN|SE3","12.08.2024 03:00 - 12.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","n/e","5702","128","n/e","0","n/e","n/e","1281"
"BZN|SE3","12.08.2024 04:00 - 12.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","686","n/e","5757","127","n/e","0","n/e","n/e","1246"
"BZN|SE3","12.08.2024 05:00 - 12.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","618","n/e","5757","132","n/e","4","n/e","n/e","1205"
"BZN|SE3","12.08.2024 06:00 - 12.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","748","n/e","5952","151","n/e","44","n/e","n/e","1105"
"BZN|SE3","12.08.2024 07:00 - 12.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","n/e","5997","200","n/e","168","n/e","n/e","1025"
"BZN|SE3","12.08.2024 08:00 - 12.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","974","n/e","5994","266","n/e","348","n/e","n/e","861"
"BZN|SE3","12.08.2024 09:00 - 12.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1017","n/e","5997","340","n/e","567","n/e","n/e","809"
"BZN|SE3","12.08.2024 10:00 - 12.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1033","n/e","6022","412","n/e","768","n/e","n/e","794"
"BZN|SE3","12.08.2024 11:00 - 12.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1043","n/e","6020","461","n/e","917","n/e","n/e","830"
"BZN|SE3","12.08.2024 12:00 - 12.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1043","n/e","6080","473","n/e","956","n/e","n/e","852"
"BZN|SE3","12.08.2024 13:00 - 12.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1040","n/e","6090","463","n/e","929","n/e","n/e","832"
"BZN|SE3","12.08.2024 14:00 - 12.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1031","n/e","6091","439","n/e","849","n/e","n/e","809"
"BZN|SE3","12.08.2024 15:00 - 12.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1016","n/e","6087","395","n/e","716","n/e","n/e","753"
"BZN|SE3","12.08.2024 16:00 - 12.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1160","n/e","6095","355","n/e","565","n/e","n/e","690"
"BZN|SE3","12.08.2024 17:00 - 12.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1243","n/e","6115","299","n/e","371","n/e","n/e","588"
"BZN|SE3","12.08.2024 18:00 - 12.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1226","n/e","6202","230","n/e","191","n/e","n/e","481"
"BZN|SE3","12.08.2024 19:00 - 12.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1329","n/e","6222","185","n/e","63","n/e","n/e","433"
"BZN|SE3","12.08.2024 20:00 - 12.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1434","n/e","6229","161","n/e","4","n/e","n/e","445"
"BZN|SE3","12.08.2024 21:00 - 12.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1389","n/e","6230","161","n/e","0","n/e","n/e","451"
"BZN|SE3","12.08.2024 22:00 - 12.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1343","n/e","6231","151","n/e","0","n/e","n/e","460"
"BZN|SE3","12.08.2024 23:00 - 13.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1215","n/e","6213","150","n/e","0","n/e","n/e","443"
"BZN|SE3","13.08.2024 00:00 - 13.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6228","149","n/e","0","n/e","n/e","432"
"BZN|SE3","13.08.2024 01:00 - 13.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6226","149","n/e","0","n/e","n/e","375"
"BZN|SE3","13.08.2024 02:00 - 13.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1204","n/e","6330","150","n/e","0","n/e","n/e","328"
"BZN|SE3","13.08.2024 03:00 - 13.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1202","n/e","6331","150","n/e","0","n/e","n/e","293"
"BZN|SE3","13.08.2024 04:00 - 13.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1091","n/e","6338","150","n/e","0","n/e","n/e","253"
"BZN|SE3","13.08.2024 05:00 - 13.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1227","n/e","6338","163","n/e","4","n/e","n/e","209"
"BZN|SE3","13.08.2024 06:00 - 13.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1226","n/e","6341","180","n/e","38","n/e","n/e","165"
"BZN|SE3","13.08.2024 07:00 - 13.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1215","n/e","6342","215","n/e","143","n/e","n/e","141"
"BZN|SE3","13.08.2024 08:00 - 13.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1196","n/e","6340","274","n/e","301","n/e","n/e","115"
"BZN|SE3","13.08.2024 09:00 - 13.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1207","n/e","6349","342","n/e","480","n/e","n/e","102"
"BZN|SE3","13.08.2024 10:00 - 13.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1225","n/e","6363","405","n/e","665","n/e","n/e","73"
"BZN|SE3","13.08.2024 11:00 - 13.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1181","n/e","6400","472","n/e","811","n/e","n/e","67"
"BZN|SE3","13.08.2024 12:00 - 13.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1173","n/e","6393","484","n/e","817","n/e","n/e","74"
"BZN|SE3","13.08.2024 13:00 - 13.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1181","n/e","6418","480","n/e","824","n/e","n/e","84"
"BZN|SE3","13.08.2024 14:00 - 13.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1184","n/e","6435","453","n/e","768","n/e","n/e","92"
"BZN|SE3","13.08.2024 15:00 - 13.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1192","n/e","6435","391","n/e","657","n/e","n/e","103"
"BZN|SE3","13.08.2024 16:00 - 13.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1245","n/e","6447","325","n/e","477","n/e","n/e","113"
"BZN|SE3","13.08.2024 17:00 - 13.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1252","n/e","6465","265","n/e","292","n/e","n/e","133"
"BZN|SE3","13.08.2024 18:00 - 13.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1256","n/e","6485","203","n/e","137","n/e","n/e","164"
"BZN|SE3","13.08.2024 19:00 - 13.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1328","n/e","6490","171","n/e","36","n/e","n/e","217"
"BZN|SE3","13.08.2024 20:00 - 13.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1399","n/e","6492","157","n/e","2","n/e","n/e","311"
"BZN|SE3","13.08.2024 21:00 - 13.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1285","n/e","6504","159","n/e","0","n/e","n/e","468"
"BZN|SE3","13.08.2024 22:00 - 13.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1222","n/e","6515","159","n/e","0","n/e","n/e","642"
"BZN|SE3","13.08.2024 23:00 - 14.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1223","n/e","6516","149","n/e","0","n/e","n/e","751"
"BZN|SE3","14.08.2024 00:00 - 14.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1285","n/e","6372","147","n/e","0","n/e","n/e","796"
"BZN|SE3","14.08.2024 01:00 - 14.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1187","n/e","6109","145","n/e","0","n/e","n/e","834"
"BZN|SE3","14.08.2024 02:00 - 14.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1219","n/e","6070","145","n/e","0","n/e","n/e","856"
"BZN|SE3","14.08.2024 03:00 - 14.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1218","n/e","5998","145","n/e","0","n/e","n/e","863"
"BZN|SE3","14.08.2024 04:00 - 14.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1082","n/e","5996","145","n/e","0","n/e","n/e","881"
"BZN|SE3","14.08.2024 05:00 - 14.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1062","n/e","5994","149","n/e","3","n/e","n/e","806"
"BZN|SE3","14.08.2024 06:00 - 14.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1036","n/e","6011","159","n/e","25","n/e","n/e","710"
"BZN|SE3","14.08.2024 07:00 - 14.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1209","n/e","6014","199","n/e","107","n/e","n/e","602"
"BZN|SE3","14.08.2024 08:00 - 14.08.2024 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1215","n/e","6027","252","n/e","235","n/e","n/e","432"
"BZN|SE3","14.08.2024 09:00 - 14.08.2024 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1226","n/e","6030","313","n/e","397","n/e","n/e","310"
"BZN|SE3","14.08.2024 10:00 - 14.08.2024 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1244","n/e","6039","378","n/e","550","n/e","n/e","253"
"BZN|SE3","14.08.2024 11:00 - 14.08.2024 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1161","n/e","6051","451","n/e","673","n/e","n/e","276"
"BZN|SE3","14.08.2024 12:00 - 14.08.2024 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1034","n/e","6053","473","n/e","770","n/e","n/e","314"
"BZN|SE3","14.08.2024 13:00 - 14.08.2024 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1097","n/e","6053","471","n/e","792","n/e","n/e","349"
"BZN|SE3","14.08.2024 14:00 - 14.08.2024 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1120","n/e","6052","437","n/e","745","n/e","n/e","362"
"BZN|SE3","14.08.2024 15:00 - 14.08.2024 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1137","n/e","6065","377","n/e","617","n/e","n/e","364"
"BZN|SE3","14.08.2024 16:00 - 14.08.2024 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1176","n/e","6068","301","n/e","454","n/e","n/e","357"
"BZN|SE3","14.08.2024 17:00 - 14.08.2024 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1278","n/e","6063","233","n/e","278","n/e","n/e","353"
"BZN|SE3","14.08.2024 18:00 - 14.08.2024 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1220","n/e","6062","184","n/e","130","n/e","n/e","362"
"BZN|SE3","14.08.2024 19:00 - 14.08.2024 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1345","n/e","6064","160","n/e","34","n/e","n/e","440"
"BZN|SE3","14.08.2024 20:00 - 14.08.2024 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1308","n/e","6067","151","n/e","2","n/e","n/e","596"
"BZN|SE3","14.08.2024 21:00 - 14.08.2024 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1234","n/e","6088","152","n/e","0","n/e","n/e","795"
"BZN|SE3","14.08.2024 22:00 - 14.08.2024 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1344","n/e","6092","152","n/e","0","n/e","n/e","962"
"BZN|SE3","14.08.2024 23:00 - 15.08.2024 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1237","n/e","6091","140","n/e","0","n/e","n/e","1090"
"BZN|SE3","15.08.2024 00:00 - 15.08.2024 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1209","n/e","5954","139","n/e","0","n/e","n/e","1071"
"BZN|SE3","15.08.2024 01:00 - 15.08.2024 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1175","n/e","5707","139","n/e","0","n/e","n/e","1097"
"BZN|SE3","15.08.2024 02:00 - 15.08.2024 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1122","n/e","5671","140","n/e","0","n/e","n/e","1066"
"BZN|SE3","15.08.2024 03:00 - 15.08.2024 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1177","n/e","5673","141","n/e","0","n/e","n/e","1014"
"BZN|SE3","15.08.2024 04:00 - 15.08.2024 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1010","n/e","5611","141","n/e","0","n/e","n/e","945"
"BZN|SE3","15.08.2024 05:00 - 15.08.2024 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","947","n/e","5596","142","n/e","2","n/e","n/e","857"
"BZN|SE3","15.08.2024 06:00 - 15.08.2024 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","n/e","5603","148","n/e","14","n/e","n/e","748"
"BZN|SE3","15.08.2024 07:00 - 15.08.2024 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1260","n/e","5601","166","n/e","71","n/e","n/e","652"
